protocol,optimizer,split_seed,phase,train_size,data_seed,model,dim,rank,parameters_per_identity,num_parameters,lr,init_seed,val_rmse,val_warm_fraction,test_rmse,test_warm_fraction
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,3,0,6,991428,0.00630957344480193,7,,,0.9039363743755078,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,3,0,6,991428,0.00630957344480193,7,,,0.8781814699704854,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,3,0,6,991428,0.00630957344480193,7,,,0.8623268581115555,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9821400413559672,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9450004050226399,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9146414054080599,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.8927468579615998,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.8754169696669215,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.9808707313166054,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.9450095519009987,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.9145200495775512,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.8923113887894962,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.8746872722040746,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9821511215282404,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9435004292844148,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9133868825190727,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.8916140565251544,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.8725354341806799,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.9791174851630366,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.9417914981182229,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.9121367000512194,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.8914560788030519,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.8733044877010105,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9817506796030151,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9447143203915965,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.9143731022251058,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.8928385744373611,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,7,0,28,4626664,0.00630957344480193,4,,,0.8756220448873167,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.9808351592471286,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.945188579373056,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.9142801331238434,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.8923486129057991,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,7,0,28,4626664,0.00630957344480193,5,,,0.8752094950418219,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9819404301198742,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9433383177253479,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.9128543942974571,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.8915489007277998,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,7,0,28,4626664,0.00630957344480193,6,,,0.8728811588835002,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.9794745034778237,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.941769016864785,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.9113044334837436,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.8913243588851771,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,7,0,28,4626664,0.00630957344480193,7,,,0.8728335015490781,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9701097241201604,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9386544292787209,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9154375204714114,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.8999635318366884,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.8861098780257075,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9703109547529807,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9391045212776408,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9157464508197751,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9001382718922707,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.8861249359717577,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9704923477951789,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9388327434364935,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9160697200279493,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.900480249098837,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.8859477330230263,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9708485481342959,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9399660807465583,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9160264099233332,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.899994576652941,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.8865598112456896,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9697100784859822,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.938658911231253,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9155429377564019,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.9003824257392943,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,11,0,66,10905708,0.00630957344480193,4,,,0.8867770879407169,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9702590210695791,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9388833132322655,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9155638276440203,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.9001421324087117,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,11,0,66,10905708,0.00630957344480193,5,,,0.8862532919238,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9700796385291741,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9386810241981631,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9158344836743783,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.9005511326859774,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,11,0,66,10905708,0.00630957344480193,6,,,0.8856389620856797,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.97080231293605,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9397651543909877,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9159129202237845,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.9000397041393696,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,11,0,66,10905708,0.00630957344480193,7,,,0.88671829176469,0.9999975754601655
