target_kind,complexity,target_seed,noise_std,model,dim,lr,init_seed,batch_size,step,train_size,val_rmse,test_rmse
monotone,10,7,0.0,unconstrained,15,0.1,1,32,2,64,2.183727979660034,2.1924688816070557
monotone,10,7,0.0,unconstrained,15,0.1,1,32,5,160,2.1233973503112793,2.132976531982422
monotone,10,7,0.0,unconstrained,15,0.1,1,32,10,320,0.8233697414398193,0.8318391442298889
monotone,10,7,0.0,unconstrained,15,0.1,1,32,20,640,0.28449547290802,0.28540652990341187
monotone,10,7,0.0,unconstrained,15,0.1,1,32,50,1600,0.0672193318605423,0.06773369759321213
monotone,10,7,0.0,unconstrained,15,0.1,1,32,100,3200,0.037758853286504745,0.03790246322751045
monotone,10,7,0.0,unconstrained,15,0.1,1,32,200,6400,0.018963340669870377,0.018895510584115982
monotone,10,7,0.0,monotone,15,0.0001,0,32,1,32,1.3169987201690674,1.3229880332946777
monotone,10,7,0.0,monotone,15,0.0001,0,32,2,64,1.3168259859085083,1.3228150606155396
monotone,10,7,0.0,monotone,15,0.0001,0,32,5,160,1.3162965774536133,1.322282314300537
monotone,10,7,0.0,monotone,15,0.0001,0,32,10,320,1.3154263496398926,1.3214064836502075
monotone,10,7,0.0,monotone,15,0.0001,0,32,20,640,1.3137500286102295,1.3197203874588013
monotone,10,7,0.0,monotone,15,0.0001,0,32,50,1600,1.3085589408874512,1.3145147562026978
monotone,10,7,0.0,monotone,15,0.0001,0,32,100,3200,1.2999790906906128,1.3059228658676147
monotone,10,7,0.0,monotone,15,0.0001,0,32,200,6400,1.2828670740127563,1.2887611389160156
monotone,10,7,0.0,monotone,15,0.0001,1,32,1,32,0.8509795069694519,0.8557115793228149
monotone,10,7,0.0,monotone,15,0.0001,1,32,2,64,0.8508253693580627,0.8555554747581482
monotone,10,7,0.0,monotone,15,0.0001,1,32,5,160,0.8503788709640503,0.8551063537597656
monotone,10,7,0.0,monotone,15,0.0001,1,32,10,320,0.8496342897415161,0.85435950756073
monotone,10,7,0.0,monotone,15,0.0001,1,32,20,640,0.8481772541999817,0.8529030084609985
monotone,10,7,0.0,monotone,15,0.0001,1,32,50,1600,0.8437322974205017,0.8484368324279785
monotone,10,7,0.0,monotone,15,0.0001,1,32,100,3200,0.8364115953445435,0.8411113619804382
monotone,10,7,0.0,monotone,15,0.0001,1,32,200,6400,0.8222371339797974,0.8268724679946899
monotone,10,7,0.0,monotone,15,0.001,0,32,1,32,1.3154069185256958,1.3213809728622437
monotone,10,7,0.0,monotone,15,0.001,0,32,2,64,1.313677430152893,1.319648027420044
monotone,10,7,0.0,monotone,15,0.001,0,32,5,160,1.308518648147583,1.3144575357437134
monotone,10,7,0.0,monotone,15,0.001,0,32,10,320,1.3003997802734375,1.3062809705734253
monotone,10,7,0.0,monotone,15,0.001,0,32,20,640,1.284948706626892,1.2907403707504272
monotone,10,7,0.0,monotone,15,0.001,0,32,50,1600,1.2328640222549438,1.2385882139205933
monotone,10,7,0.0,monotone,15,0.001,0,32,100,3200,1.1476267576217651,1.153191328048706
monotone,10,7,0.0,monotone,15,0.001,0,32,200,6400,0.8866502046585083,0.8915160298347473
monotone,10,7,0.0,monotone,15,0.001,1,32,1,32,0.8496321439743042,0.8543421030044556
monotone,10,7,0.0,monotone,15,0.001,1,32,2,64,0.8482352495193481,0.8529250025749207
monotone,10,7,0.0,monotone,15,0.001,1,32,5,160,0.8438435196876526,0.8485202193260193
monotone,10,7,0.0,monotone,15,0.001,1,32,10,320,0.8363754153251648,0.8410449028015137
monotone,10,7,0.0,monotone,15,0.001,1,32,20,640,0.8221431970596313,0.8268272876739502
monotone,10,7,0.0,monotone,15,0.001,1,32,50,1600,0.7801342606544495,0.7846164107322693
monotone,10,7,0.0,monotone,15,0.001,1,32,100,3200,0.7159948348999023,0.7204437851905823
monotone,10,7,0.0,monotone,15,0.001,1,32,200,6400,0.6090213656425476,0.6129908561706543
monotone,10,7,0.0,monotone,15,0.01,0,32,1,32,1.3024686574935913,1.3082751035690308
monotone,10,7,0.0,monotone,15,0.01,0,32,2,64,1.2840012311935425,1.2897967100143433
monotone,10,7,0.0,monotone,15,0.01,0,32,5,160,1.238490104675293,1.2440136671066284
monotone,10,7,0.0,monotone,15,0.01,0,32,10,320,1.1660209894180298,1.171170711517334
monotone,10,7,0.0,monotone,15,0.01,0,32,20,640,0.9993722438812256,1.0043907165527344
monotone,10,7,0.0,monotone,15,0.01,0,32,50,1600,0.515114426612854,0.5190057754516602
monotone,10,7,0.0,monotone,15,0.01,0,32,100,3200,0.28086671233177185,0.28358957171440125
monotone,10,7,0.0,monotone,15,0.01,0,32,200,6400,0.1857832670211792,0.1878320425748825
monotone,10,7,0.0,monotone,15,0.01,1,32,1,32,0.8429794311523438,0.847431480884552
monotone,10,7,0.0,monotone,15,0.01,1,32,2,64,0.8234084844589233,0.8279444575309753
monotone,10,7,0.0,monotone,15,0.01,1,32,5,160,0.782985508441925,0.787647008895874
monotone,10,7,0.0,monotone,15,0.01,1,32,10,320,0.711253821849823,0.7156793475151062
monotone,10,7,0.0,monotone,15,0.01,1,32,20,640,0.5895524024963379,0.5935563445091248
monotone,10,7,0.0,monotone,15,0.01,1,32,50,1600,0.356601357460022,0.3600095808506012
monotone,10,7,0.0,monotone,15,0.01,1,32,100,3200,0.26588818430900574,0.26799243688583374
monotone,10,7,0.0,monotone,15,0.01,1,32,200,6400,0.1357259750366211,0.13686078786849976
monotone,10,7,0.0,monotone,15,0.1,0,32,1,32,1.3052458763122559,1.3092834949493408
monotone,10,7,0.0,monotone,15,0.1,0,32,2,64,0.9974609017372131,1.0026795864105225
monotone,10,7,0.0,monotone,15,0.1,0,32,5,160,0.6216577887535095,0.6257602572441101
monotone,10,7,0.0,monotone,15,0.1,0,32,10,320,0.2851015329360962,0.2877632975578308
monotone,10,7,0.0,monotone,15,0.1,0,32,20,640,0.26657822728157043,0.2685893476009369
monotone,10,7,0.0,monotone,15,0.1,0,32,50,1600,0.13593852519989014,0.1369846761226654
monotone,10,7,0.0,monotone,15,0.1,0,32,100,3200,0.06825229525566101,0.06885102391242981
monotone,10,7,0.0,monotone,15,0.1,0,32,200,6400,0.05468614771962166,0.054907627403736115
monotone,10,7,0.0,monotone,15,0.1,1,32,1,32,1.0006846189498901,1.0027168989181519
monotone,10,7,0.0,monotone,15,0.1,1,32,2,64,0.5909971594810486,0.5950900316238403
monotone,10,7,0.0,monotone,15,0.1,1,32,5,160,0.3442661762237549,0.34730064868927
monotone,10,7,0.0,monotone,15,0.1,1,32,10,320,0.31939250230789185,0.3212493062019348
monotone,10,7,0.0,monotone,15,0.1,1,32,20,640,0.2320188581943512,0.2332872599363327
monotone,10,7,0.0,monotone,15,0.1,1,32,50,1600,0.08708509802818298,0.0878981351852417
monotone,10,7,0.0,monotone,15,0.1,1,32,100,3200,0.056696344166994095,0.05724453553557396
monotone,10,7,0.0,monotone,15,0.1,1,32,200,6400,0.054201383143663406,0.05484919995069504
general,20,0,0.0,unconstrained,15,0.0001,0,32,1,32,1.2578579187393188,1.271579384803772
general,20,0,0.0,unconstrained,15,0.0001,0,32,2,64,1.2560979127883911,1.2698155641555786
general,20,0,0.0,unconstrained,15,0.0001,0,32,5,160,1.250747799873352,1.2644425630569458
general,20,0,0.0,unconstrained,15,0.0001,0,32,10,320,1.2419025897979736,1.2555568218231201
general,20,0,0.0,unconstrained,15,0.0001,0,32,20,640,1.2247695922851562,1.238348126411438
general,20,0,0.0,unconstrained,15,0.0001,0,32,50,1600,1.173685908317566,1.1871994733810425
general,20,0,0.0,unconstrained,15,0.0001,0,32,100,3200,1.096448302268982,1.1100457906723022
general,20,0,0.0,unconstrained,15,0.0001,0,32,200,6400,0.962812602519989,0.9763796329498291
general,20,0,0.0,unconstrained,15,0.0001,1,32,1,32,1.8499780893325806,1.861741065979004
general,20,0,0.0,unconstrained,15,0.0001,1,32,2,64,1.8476299047470093,1.8593971729278564
general,20,0,0.0,unconstrained,15,0.0001,1,32,5,160,1.8406388759613037,1.8524197340011597
general,20,0,0.0,unconstrained,15,0.0001,1,32,10,320,1.8288695812225342,1.8406736850738525
general,20,0,0.0,unconstrained,15,0.0001,1,32,20,640,1.8054487705230713,1.8173035383224487
general,20,0,0.0,unconstrained,15,0.0001,1,32,50,1600,1.737022042274475,1.749057412147522
general,20,0,0.0,unconstrained,15,0.0001,1,32,100,3200,1.6283068656921387,1.6407121419906616
general,20,0,0.0,unconstrained,15,0.0001,1,32,200,6400,1.4587297439575195,1.471941590309143
general,20,0,0.0,unconstrained,15,0.001,0,32,1,32,1.241508960723877,1.2551192045211792
general,20,0,0.0,unconstrained,15,0.001,0,32,2,64,1.224122405052185,1.2376974821090698
general,20,0,0.0,unconstrained,15,0.001,0,32,5,160,1.1727641820907593,1.1861296892166138
general,20,0,0.0,unconstrained,15,0.001,0,32,10,320,1.0936243534088135,1.1066970825195312
general,20,0,0.0,unconstrained,15,0.001,0,32,20,640,0.9633302092552185,0.9759552478790283
general,20,0,0.0,unconstrained,15,0.001,0,32,50,1600,0.734758198261261,0.7466458082199097
general,20,0,0.0,unconstrained,15,0.001,0,32,100,3200,0.6512086987495422,0.6597671508789062
general,20,0,0.0,unconstrained,15,0.001,0,32,200,6400,0.5978134274482727,0.6043756008148193
general,20,0,0.0,unconstrained,15,0.001,1,32,1,32,1.82846999168396,1.8402758836746216
general,20,0,0.0,unconstrained,15,0.001,1,32,2,64,1.804956078529358,1.816812515258789
general,20,0,0.0,unconstrained,15,0.001,1,32,5,160,1.735711932182312,1.7477397918701172
general,20,0,0.0,unconstrained,15,0.001,1,32,10,320,1.6251270771026611,1.6374672651290894
general,20,0,0.0,unconstrained,15,0.001,1,32,20,640,1.4508709907531738,1.4636727571487427
general,20,0,0.0,unconstrained,15,0.001,1,32,50,1600,1.244667410850525,1.2567870616912842
general,20,0,0.0,unconstrained,15,0.001,1,32,100,3200,1.1099557876586914,1.1213761568069458
general,20,0,0.0,unconstrained,15,0.001,1,32,200,6400,0.954264760017395,0.9659294486045837
general,20,0,0.0,unconstrained,15,0.01,0,32,1,32,1.0931705236434937,1.1056565046310425
general,20,0,0.0,unconstrained,15,0.01,0,32,2,64,0.965137779712677,0.9773680567741394
general,20,0,0.0,unconstrained,15,0.01,0,32,5,160,0.7361763119697571,0.7452952861785889
general,20,0,0.0,unconstrained,15,0.01,0,32,10,320,0.6422590017318726,0.6491304039955139
general,20,0,0.0,unconstrained,15,0.01,0,32,20,640,0.596226155757904,0.6032102108001709
general,20,0,0.0,unconstrained,15,0.01,0,32,50,1600,0.5558420419692993,0.5623855590820312
general,20,0,0.0,unconstrained,15,0.01,0,32,100,3200,0.4986827075481415,0.5057181119918823
general,20,0,0.0,unconstrained,15,0.01,0,32,200,6400,0.480177104473114,0.48647311329841614
general,20,0,0.0,unconstrained,15,0.01,1,32,1,32,1.622658610343933,1.6349327564239502
general,20,0,0.0,unconstrained,15,0.01,1,32,2,64,1.4565736055374146,1.4690940380096436
general,20,0,0.0,unconstrained,15,0.01,1,32,5,160,1.3026918172836304,1.314234733581543
general,20,0,0.0,unconstrained,15,0.01,1,32,10,320,1.229788064956665,1.2419644594192505
general,20,0,0.0,unconstrained,15,0.01,1,32,20,640,1.0278493165969849,1.0341967344284058
general,20,0,0.0,unconstrained,15,0.01,1,32,50,1600,0.7361866235733032,0.738113284111023
general,20,0,0.0,unconstrained,15,0.01,1,32,100,3200,0.6501045227050781,0.6531252861022949
general,20,0,0.0,unconstrained,15,0.01,1,32,200,6400,0.5850976705551147,0.5830142498016357
general,20,0,0.0,unconstrained,15,0.1,0,32,1,32,0.7644137144088745,0.7708356380462646
general,20,0,0.0,unconstrained,15,0.1,0,32,2,64,0.672305703163147,0.6821718215942383
general,20,0,0.0,unconstrained,15,0.1,0,32,5,160,0.6207669377326965,0.6332830190658569
general,20,0,0.0,unconstrained,15,0.1,0,32,10,320,0.5570451617240906,0.5705891251564026
general,20,0,0.0,unconstrained,15,0.1,0,32,20,640,0.5597966909408569,0.5670027136802673
general,20,0,0.0,unconstrained,15,0.1,0,32,50,1600,0.4595436453819275,0.4669594466686249
general,20,0,0.0,unconstrained,15,0.1,0,32,100,3200,0.445701539516449,0.4477098286151886
general,20,0,0.0,unconstrained,15,0.1,0,32,200,6400,0.29190751910209656,0.29734325408935547
general,20,0,0.0,unconstrained,15,0.1,1,32,1,32,1.328393578529358,1.3370909690856934
general,20,0,0.0,unconstrained,15,0.1,1,32,2,64,1.3451800346374512,1.3556550741195679
general,20,0,0.0,unconstrained,15,0.1,1,32,5,160,1.286532998085022,1.2945904731750488
general,20,0,0.0,unconstrained,15,0.1,1,32,10,320,0.769843578338623,0.7556306719779968
general,20,0,0.0,unconstrained,15,0.1,1,32,20,640,0.6571782827377319,0.663990318775177
general,20,0,0.0,unconstrained,15,0.1,1,32,50,1600,0.43696606159210205,0.44586673378944397
general,20,0,0.0,unconstrained,15,0.1,1,32,100,3200,0.3478395640850067,0.35503441095352173
general,20,0,0.0,unconstrained,15,0.1,1,32,200,6400,0.3684460520744324,0.3811776340007782
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,1,32,0.2901791036128998,0.28648024797439575
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,2,64,0.28923094272613525,0.2854953110218048
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,5,160,0.28639915585517883,0.2825946807861328
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,10,320,0.28212472796440125,0.2782219648361206
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,20,640,0.27447494864463806,0.270402193069458
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,50,1600,0.2594221830368042,0.2548397183418274
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,100,3200,0.24832946062088013,0.2434651106595993
monotone,20,0,0.0,unconstrained,15,0.0001,0,32,200,6400,0.21908020973205566,0.21386300027370453
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,1,32,2.802515983581543,2.8098647594451904
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,2,64,2.8000452518463135,2.8073785305023193
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,5,160,2.792696237564087,2.7999989986419678
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,10,320,2.780303716659546,2.7875773906707764
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,20,640,2.7556066513061523,2.76285982131958
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,50,1600,2.6814522743225098,2.6885688304901123
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,100,3200,2.557633399963379,2.564824104309082
monotone,20,0,0.0,unconstrained,15,0.0001,1,32,200,6400,2.3413848876953125,2.348702907562256
monotone,20,0,0.0,unconstrained,15,0.001,0,32,1,32,0.28184816241264343,0.2777816951274872
monotone,20,0,0.0,unconstrained,15,0.001,0,32,2,64,0.2739022374153137,0.2696092128753662
monotone,20,0,0.0,unconstrained,15,0.001,0,32,5,160,0.25866201519966125,0.25387629866600037
monotone,20,0,0.0,unconstrained,15,0.001,0,32,10,320,0.2507677674293518,0.24568702280521393
monotone,20,0,0.0,unconstrained,15,0.001,0,32,20,640,0.2309853434562683,0.22599080204963684
monotone,20,0,0.0,unconstrained,15,0.001,0,32,50,1600,0.13824959099292755,0.1356859654188156
monotone,20,0,0.0,unconstrained,15,0.001,0,32,100,3200,0.09699629992246628,0.09664926677942276
monotone,20,0,0.0,unconstrained,15,0.001,0,32,200,6400,0.0787186473608017,0.07787387073040009
monotone,20,0,0.0,unconstrained,15,0.001,1,32,1,32,2.7804181575775146,2.7876129150390625
monotone,20,0,0.0,unconstrained,15,0.001,1,32,2,64,2.7561020851135254,2.763150930404663
monotone,20,0,0.0,unconstrained,15,0.001,1,32,5,160,2.682631492614746,2.689523458480835
monotone,20,0,0.0,unconstrained,15,0.001,1,32,10,320,2.559130907058716,2.5660266876220703
monotone,20,0,0.0,unconstrained,15,0.001,1,32,20,640,2.344271421432495,2.351337432861328
monotone,20,0,0.0,unconstrained,15,0.001,1,32,50,1600,2.0463218688964844,2.051494598388672
monotone,20,0,0.0,unconstrained,15,0.001,1,32,100,3200,1.8477586507797241,1.852690577507019
monotone,20,0,0.0,unconstrained,15,0.001,1,32,200,6400,1.5461349487304688,1.5498219728469849
monotone,20,0,0.0,unconstrained,15,0.01,0,32,1,32,0.2854268550872803,0.2784024178981781
monotone,20,0,0.0,unconstrained,15,0.01,0,32,2,64,0.28215232491493225,0.2759721279144287
monotone,20,0,0.0,unconstrained,15,0.01,0,32,5,160,0.19833913445472717,0.19368381798267365
monotone,20,0,0.0,unconstrained,15,0.01,0,32,10,320,0.12404558062553406,0.12338364124298096
monotone,20,0,0.0,unconstrained,15,0.01,0,32,20,640,0.11226782947778702,0.11122490465641022
monotone,20,0,0.0,unconstrained,15,0.01,0,32,50,1600,0.07730420678853989,0.07744903862476349
monotone,20,0,0.0,unconstrained,15,0.01,0,32,100,3200,0.05804993957281113,0.05791123956441879
monotone,20,0,0.0,unconstrained,15,0.01,0,32,200,6400,0.05142979696393013,0.05161973088979721
monotone,20,0,0.0,unconstrained,15,0.01,1,32,1,32,2.580695152282715,2.586864471435547
monotone,20,0,0.0,unconstrained,15,0.01,1,32,2,64,2.3732540607452393,2.3796427249908447
monotone,20,0,0.0,unconstrained,15,0.01,1,32,5,160,2.08449387550354,2.0893235206604004
monotone,20,0,0.0,unconstrained,15,0.01,1,32,10,320,1.9893999099731445,1.9937933683395386
monotone,20,0,0.0,unconstrained,15,0.01,1,32,20,640,1.6812940835952759,1.6848950386047363
monotone,20,0,0.0,unconstrained,15,0.01,1,32,50,1600,0.9196323752403259,0.9210681915283203
monotone,20,0,0.0,unconstrained,15,0.01,1,32,100,3200,0.3409730792045593,0.3399091064929962
monotone,20,0,0.0,unconstrained,15,0.01,1,32,200,6400,0.1798633635044098,0.17678795754909515
monotone,20,0,0.0,unconstrained,15,0.1,0,32,1,32,0.6887643933296204,0.6795610189437866
monotone,20,0,0.0,unconstrained,15,0.1,0,32,2,64,0.5658972263336182,0.5658915042877197
monotone,20,0,0.0,unconstrained,15,0.1,0,32,5,160,0.3243108093738556,0.31683340668678284
monotone,20,0,0.0,unconstrained,15,0.1,0,32,10,320,0.16062185168266296,0.1608639657497406
monotone,20,0,0.0,unconstrained,15,0.1,0,32,20,640,0.22322319447994232,0.22235295176506042
monotone,20,0,0.0,unconstrained,15,0.1,0,32,50,1600,0.11280044168233871,0.11225409060716629
monotone,20,0,0.0,unconstrained,15,0.1,0,32,100,3200,0.08415953814983368,0.08465239405632019
monotone,20,0,0.0,unconstrained,15,0.1,0,32,200,6400,0.07566508650779724,0.0753348246216774
monotone,20,0,0.0,unconstrained,15,0.1,1,32,1,32,2.1697757244110107,2.174010753631592
monotone,20,0,0.0,unconstrained,15,0.1,1,32,2,64,2.1900198459625244,2.195586919784546
monotone,20,0,0.0,unconstrained,15,0.1,1,32,5,160,2.1249661445617676,2.1286377906799316
monotone,20,0,0.0,unconstrained,15,0.1,1,32,10,320,0.8526831865310669,0.8433418273925781
monotone,20,0,0.0,unconstrained,15,0.1,1,32,20,640,0.3139853775501251,0.3135373592376709
monotone,20,0,0.0,unconstrained,15,0.1,1,32,50,1600,0.11625590175390244,0.11597558110952377
monotone,20,0,0.0,unconstrained,15,0.1,1,32,100,3200,0.0877913236618042,0.08907822519540787
monotone,20,0,0.0,unconstrained,15,0.1,1,32,200,6400,0.06619288772344589,0.06664474308490753
monotone,20,0,0.0,monotone,15,0.0001,0,32,1,32,1.2854965925216675,1.2863491773605347
monotone,20,0,0.0,monotone,15,0.0001,0,32,2,64,1.2853190898895264,1.286173939704895
monotone,20,0,0.0,monotone,15,0.0001,0,32,5,160,1.2848215103149414,1.2856508493423462
monotone,20,0,0.0,monotone,15,0.0001,0,32,10,320,1.2840107679367065,1.2847914695739746
monotone,20,0,0.0,monotone,15,0.0001,0,32,20,640,1.2824175357818604,1.2831404209136963
monotone,20,0,0.0,monotone,15,0.0001,0,32,50,1600,1.2772308588027954,1.2779521942138672
monotone,20,0,0.0,monotone,15,0.0001,0,32,100,3200,1.2684246301651,1.2693135738372803
monotone,20,0,0.0,monotone,15,0.0001,0,32,200,6400,1.2513264417648315,1.2521612644195557
monotone,20,0,0.0,monotone,15,0.0001,1,32,1,32,0.8180771470069885,0.817244827747345
monotone,20,0,0.0,monotone,15,0.0001,1,32,2,64,0.8179432153701782,0.8170971870422363
monotone,20,0,0.0,monotone,15,0.0001,1,32,5,160,0.817523717880249,0.8166569471359253
monotone,20,0,0.0,monotone,15,0.0001,1,32,10,320,0.8167663812637329,0.8159105181694031
monotone,20,0,0.0,monotone,15,0.0001,1,32,20,640,0.8152089715003967,0.8144227266311646
monotone,20,0,0.0,monotone,15,0.0001,1,32,50,1600,0.8108772039413452,0.8099604845046997
monotone,20,0,0.0,monotone,15,0.0001,1,32,100,3200,0.8034102916717529,0.8026674389839172
monotone,20,0,0.0,monotone,15,0.0001,1,32,200,6400,0.7893615961074829,0.7882860898971558
monotone,20,0,0.0,monotone,15,0.001,0,32,1,32,1.2841051816940308,1.2848132848739624
monotone,20,0,0.0,monotone,15,0.001,0,32,2,64,1.2823184728622437,1.2830513715744019
monotone,20,0,0.0,monotone,15,0.001,0,32,5,160,1.2774771451950073,1.277962565422058
monotone,20,0,0.0,monotone,15,0.001,0,32,10,320,1.2699832916259766,1.2700107097625732
monotone,20,0,0.0,monotone,15,0.001,0,32,20,640,1.2547425031661987,1.254379153251648
monotone,20,0,0.0,monotone,15,0.001,0,32,50,1600,1.201828956604004,1.2021801471710205
monotone,20,0,0.0,monotone,15,0.001,0,32,100,3200,1.1159653663635254,1.1171551942825317
monotone,20,0,0.0,monotone,15,0.001,0,32,200,6400,0.851133406162262,0.8512271642684937
monotone,20,0,0.0,monotone,15,0.001,1,32,1,32,0.8165876865386963,0.8159441351890564
monotone,20,0,0.0,monotone,15,0.001,1,32,2,64,0.8151909708976746,0.8144086003303528
monotone,20,0,0.0,monotone,15,0.001,1,32,5,160,0.8110249042510986,0.8100274205207825
monotone,20,0,0.0,monotone,15,0.001,1,32,10,320,0.8034683465957642,0.8025950789451599
monotone,20,0,0.0,monotone,15,0.001,1,32,20,640,0.7889578938484192,0.7886570692062378
monotone,20,0,0.0,monotone,15,0.001,1,32,50,1600,0.7472711205482483,0.7456876039505005
monotone,20,0,0.0,monotone,15,0.001,1,32,100,3200,0.6824204921722412,0.6811885833740234
monotone,20,0,0.0,monotone,15,0.001,1,32,200,6400,0.5761662125587463,0.5731257200241089
monotone,20,0,0.0,monotone,15,0.01,0,32,1,32,1.2732568979263306,1.2725127935409546
monotone,20,0,0.0,monotone,15,0.01,0,32,2,64,1.2535845041275024,1.2532886266708374
monotone,20,0,0.0,monotone,15,0.01,0,32,5,160,1.2109684944152832,1.2090590000152588
monotone,20,0,0.0,monotone,15,0.01,0,32,10,320,1.1422574520111084,1.1387685537338257
monotone,20,0,0.0,monotone,15,0.01,0,32,20,640,0.965671181678772,0.9658985733985901
monotone,20,0,0.0,monotone,15,0.01,0,32,50,1600,0.4838451147079468,0.4810584783554077
monotone,20,0,0.0,monotone,15,0.01,0,32,100,3200,0.2471139281988144,0.24332815408706665
monotone,20,0,0.0,monotone,15,0.01,0,32,200,6400,0.15495383739471436,0.15257327258586884
monotone,20,0,0.0,monotone,15,0.01,1,32,1,32,0.808906614780426,0.8101497292518616
monotone,20,0,0.0,monotone,15,0.01,1,32,2,64,0.788859486579895,0.7886343598365784
monotone,20,0,0.0,monotone,15,0.01,1,32,5,160,0.7514331340789795,0.7488197088241577
monotone,20,0,0.0,monotone,15,0.01,1,32,10,320,0.678918719291687,0.6785309910774231
monotone,20,0,0.0,monotone,15,0.01,1,32,20,640,0.5570452809333801,0.554854691028595
monotone,20,0,0.0,monotone,15,0.01,1,32,50,1600,0.32201865315437317,0.3181050717830658
monotone,20,0,0.0,monotone,15,0.01,1,32,100,3200,0.2511490285396576,0.24576573073863983
monotone,20,0,0.0,monotone,15,0.01,1,32,200,6400,0.10942546278238297,0.10823650658130646
monotone,20,0,0.0,monotone,15,0.1,0,32,1,32,1.291771411895752,1.2825196981430054
monotone,20,0,0.0,monotone,15,0.1,0,32,2,64,0.9633083343505859,0.9645416736602783
monotone,20,0,0.0,monotone,15,0.1,0,32,5,160,0.6181337833404541,0.6127259135246277
monotone,20,0,0.0,monotone,15,0.1,0,32,10,320,0.2573082149028778,0.2523362934589386
monotone,20,0,0.0,monotone,15,0.1,0,32,20,640,0.2791150212287903,0.27411383390426636
monotone,20,0,0.0,monotone,15,0.1,0,32,50,1600,0.1193000003695488,0.11818084120750427
monotone,20,0,0.0,monotone,15,0.1,0,32,100,3200,0.09679902344942093,0.09511667490005493
monotone,20,0,0.0,monotone,15,0.1,0,32,200,6400,0.05251734331250191,0.052490364760160446
monotone,20,0,0.0,monotone,15,0.1,1,32,1,32,0.9937756061553955,1.0029146671295166
monotone,20,0,0.0,monotone,15,0.1,1,32,2,64,0.5720750093460083,0.5673502087593079
monotone,20,0,0.0,monotone,15,0.1,1,32,5,160,0.30231693387031555,0.29782119393348694
monotone,20,0,0.0,monotone,15,0.1,1,32,10,320,0.28605613112449646,0.2811059057712555
monotone,20,0,0.0,monotone,15,0.1,1,32,20,640,0.2936692535877228,0.2911040186882019
monotone,20,0,0.0,monotone,15,0.1,1,32,50,1600,0.2581517994403839,0.2523259222507477
monotone,20,0,0.0,monotone,15,0.1,1,32,100,3200,0.11845451593399048,0.1205831915140152
monotone,20,0,0.0,monotone,15,0.1,1,32,200,6400,0.05761842802166939,0.05791179835796356
general,20,1,0.0,unconstrained,15,0.0001,0,32,1,32,1.0948426723480225,1.0924359560012817
general,20,1,0.0,unconstrained,15,0.0001,0,32,2,64,1.0929474830627441,1.0905424356460571
general,20,1,0.0,unconstrained,15,0.0001,0,32,5,160,1.087294578552246,1.0848898887634277
general,20,1,0.0,unconstrained,15,0.0001,0,32,10,320,1.0781911611557007,1.0757864713668823
general,20,1,0.0,unconstrained,15,0.0001,0,32,20,640,1.0607271194458008,1.0583252906799316
general,20,1,0.0,unconstrained,15,0.0001,0,32,50,1600,1.0064330101013184,1.0040465593338013
general,20,1,0.0,unconstrained,15,0.0001,0,32,100,3200,0.9204381108283997,0.9180089235305786
general,20,1,0.0,unconstrained,15,0.0001,0,32,200,6400,0.7773241996765137,0.7745545506477356
general,20,1,0.0,unconstrained,15,0.0001,1,32,1,32,1.7746349573135376,1.767799735069275
general,20,1,0.0,unconstrained,15,0.0001,1,32,2,64,1.77223539352417,1.7654006481170654
general,20,1,0.0,unconstrained,15,0.0001,1,32,5,160,1.765143871307373,1.75831139087677
general,20,1,0.0,unconstrained,15,0.0001,1,32,10,320,1.7532848119735718,1.7464712858200073
general,20,1,0.0,unconstrained,15,0.0001,1,32,20,640,1.7297128438949585,1.722963571548462
general,20,1,0.0,unconstrained,15,0.0001,1,32,50,1600,1.6596993207931519,1.6530576944351196
general,20,1,0.0,unconstrained,15,0.0001,1,32,100,3200,1.5442228317260742,1.5379706621170044
general,20,1,0.0,unconstrained,15,0.0001,1,32,200,6400,1.348397135734558,1.3427915573120117
general,20,1,0.0,unconstrained,15,0.001,0,32,1,32,1.0780142545700073,1.0755943059921265
general,20,1,0.0,unconstrained,15,0.001,0,32,2,64,1.059232234954834,1.056825876235962
general,20,1,0.0,unconstrained,15,0.001,0,32,5,160,1.0039650201797485,1.0015472173690796
general,20,1,0.0,unconstrained,15,0.001,0,32,10,320,0.9202292561531067,0.9177314639091492
general,20,1,0.0,unconstrained,15,0.001,0,32,20,640,0.7866818904876709,0.7837933301925659
general,20,1,0.0,unconstrained,15,0.001,0,32,50,1600,0.5970220565795898,0.5925598740577698
